"DOI";"Paper_ID";"Title";"Climate_AD";"From_ecosys";"To_ecosys";"Coupling";"Mattyp1";"Mattyp2";"Flow";"Unit";"Process";"Driver_type"
"799";"10.1134/S1995425516040053";611;"Substance and energy flows formed by the emergence of amphibiotic insects across the water–air boundary on the floodplain lakes of the Volga River";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.668378;"gC.m-2.y-1";"Life-cycle";"Active"
"800";"10.1134/S1995425516040053";611;"Substance and energy flows formed by the emergence of amphibiotic insects across the water–air boundary on the floodplain lakes of the Volga River";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.1336;"gN.m-2.y-1";"Life-cycle";"Active"
"801";"10.1134/S1995425516040053";611;"Substance and energy flows formed by the emergence of amphibiotic insects across the water–air boundary on the floodplain lakes of the Volga River";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.013246;"gP.m-2.y-1";"Life-cycle";"Active"
"802";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";4.848;"gDW.m-2.y-1";"Fall/wind";"Passive"
"803";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";2.670569;"gC.m-2.y-1";"Fall/wind";"Passive"
"804";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.531098;"gN.m-2.y-1";"Fall/wind";"Passive"
"805";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.035318;"gP.m-2.y-1";"Fall/wind";"Passive"
"806";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";2.849927;"gDW.m-2.y-1";"Fall/wind";"Passive"
"807";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";1.413564;"gC.m-2.y-1";"Fall/wind";"Passive"
"808";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.284993;"gN.m-2.y-1";"Fall/wind";"Passive"
"809";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.01425;"gP.m-2.y-1";"Fall/wind";"Passive"
"810";"10.1007/s10021-008-9194-4";612;"Periodical cicada detritus impacts stream ecosystem metabolism";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. plants";"Primary producers";103.048236;"gDW.m-2.y-1";"Fall/wind";"Passive"
"811";"10.1139/cjfas-2015-0548";613;"Invasive European bird cherry (Prunus padus) reduces terrestrial prey subsidies to urban Alaskan salmon streams";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.15624;"gC.m-2.y-1";"Fall/wind";"Passive"
"812";"10.1139/cjfas-2015-0548";613;"Invasive European bird cherry (Prunus padus) reduces terrestrial prey subsidies to urban Alaskan salmon streams";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.372465;"gC.m-2.y-1";"Fall/wind";"Passive"
"813";"10.1139/cjfas-2015-0548";613;"Invasive European bird cherry (Prunus padus) reduces terrestrial prey subsidies to urban Alaskan salmon streams";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.1674;"gC.m-2.y-1";"Fall/wind";"Passive"
"814";"10.1139/cjfas-2015-0548";613;"Invasive European bird cherry (Prunus padus) reduces terrestrial prey subsidies to urban Alaskan salmon streams";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.495225;"gC.m-2.y-1";"Fall/wind";"Passive"
"815";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.123;"gC.m-2.y-1";"Life-cycle";"Active"
"816";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";47.407;"gC.m-2.y-1";"Life-cycle";"Active"
"817";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.358;"gC.m-2.y-1";"Life-cycle";"Active"
"818";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";1.935;"gC.m-2.y-1";"Life-cycle";"Active"
"819";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";127.326;"gC.m-2.y-1";"Life-cycle";"Active"
"820";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";80.601;"gC.m-2.y-1";"Life-cycle";"Active"
"821";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";42.011;"gC.m-2.y-1";"Life-cycle";"Active"
"822";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";39.994;"gC.m-2.y-1";"Life-cycle";"Active"
"823";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.028916;"gN.m-2.y-1";"Life-cycle";"Active"
"824";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";11.144994;"gN.m-2.y-1";"Life-cycle";"Active"
"825";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.084163;"gN.m-2.y-1";"Life-cycle";"Active"
"826";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.454903;"gN.m-2.y-1";"Life-cycle";"Active"
"827";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.002257;"gP.m-2.y-1";"Life-cycle";"Active"
"828";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.869853;"gP.m-2.y-1";"Life-cycle";"Active"
"829";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.006569;"gP.m-2.y-1";"Life-cycle";"Active"
"830";"10.1007/s00027-013-0320-9";615;"How hydroperiod and species richness affect the balance of resource flows across aquatic-terrestrial habitats";"Boreal";"Lake";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.035505;"gP.m-2.y-1";"Life-cycle";"Active"
"831";"10.1073/pnas.1614778114";645;"Annual mass drownings of the Serengeti wildebeest migration influence nutrient cycling and storage in the Mara River";"Tropical";"Grassland";"Stream";"Terr. to fresh.";"Carcass";"Vertebrates";380;"gDW.m-2.y-1";"Migration";"Active"
"832";"10.1073/pnas.1614778114";645;"Annual mass drownings of the Serengeti wildebeest migration influence nutrient cycling and storage in the Mara River";"Tropical";"Grassland";"Stream";"Terr. to fresh.";"Carcass";"Vertebrates";136.8;"gC.m-2.y-1";"Migration";"Active"
"833";"10.1073/pnas.1614778114";645;"Annual mass drownings of the Serengeti wildebeest migration influence nutrient cycling and storage in the Mara River";"Tropical";"Grassland";"Stream";"Terr. to fresh.";"Carcass";"Vertebrates";30.4;"gN.m-2.y-1";"Migration";"Active"
"834";"10.1073/pnas.1614778114";645;"Annual mass drownings of the Serengeti wildebeest migration influence nutrient cycling and storage in the Mara River";"Tropical";"Grassland";"Stream";"Terr. to fresh.";"Carcass";"Vertebrates";15.2;"gP.m-2.y-1";"Migration";"Active"
"835";"10.2307/1942458";748;"Nitrogen budget for a small coniferous forest stream";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. plants";"Primary producers";3.13;"gN.m-2.y-1";"Fall/wind";"Passive"
"836";"10.2307/1942460";748;"Nitrogen budget for a small coniferous forest stream";"Temperate";"Forest";"Stream";"Terr. to fresh.";"Terr. plants";"Primary producers";0.3;"gN.m-2.y-1";"Fall/wind";"Passive"
"837";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Forest";"Lake";"Terr. to fresh.";"Amphib.";"Vertebrates";0.139114;"gC.m-2.y-1";"Life-cycle";"Active"
"838";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Forest";"Lake";"Terr. to fresh.";"Amphib.";"Vertebrates";0.025853;"gN.m-2.y-1";"Life-cycle";"Active"
"839";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Forest";"Lake";"Terr. to fresh.";"Amphib.";"Vertebrates";0.001231;"gP.m-2.y-1";"Life-cycle";"Active"
"840";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.20365;"gC.m-2.y-1";"Life-cycle";"Active"
"841";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.053569;"gN.m-2.y-1";"Life-cycle";"Active"
"842";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.006723;"gP.m-2.y-1";"Life-cycle";"Active"
"843";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.359501;"gC.m-2.y-1";"Life-cycle";"Active"
"844";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.092359;"gN.m-2.y-1";"Life-cycle";"Active"
"845";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.012543;"gP.m-2.y-1";"Life-cycle";"Active"
"846";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.255031;"gC.m-2.y-1";"Life-cycle";"Active"
"847";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.068564;"gN.m-2.y-1";"Life-cycle";"Active"
"848";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.010038;"gP.m-2.y-1";"Life-cycle";"Active"
"849";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.719097;"gC.m-2.y-1";"Life-cycle";"Active"
"850";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.186433;"gN.m-2.y-1";"Life-cycle";"Active"
"851";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.02606;"gP.m-2.y-1";"Life-cycle";"Active"
"852";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Forest";"Lake";"Terr. to fresh.";"Amphib.";"Vertebrates";0.158811;"gC.m-2.y-1";"Life-cycle";"Active"
"853";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Forest";"Lake";"Terr. to fresh.";"Amphib.";"Vertebrates";0.016004;"gN.m-2.y-1";"Life-cycle";"Active"
"854";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Forest";"Lake";"Terr. to fresh.";"Amphib.";"Vertebrates";0.001707;"gP.m-2.y-1";"Life-cycle";"Active"
"855";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.474086;"gC.m-2.y-1";"Life-cycle";"Active"
"856";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.133955;"gN.m-2.y-1";"Life-cycle";"Active"
"857";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.026791;"gP.m-2.y-1";"Life-cycle";"Active"
"858";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";1.644844;"gC.m-2.y-1";"Life-cycle";"Active"
"859";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.416356;"gN.m-2.y-1";"Life-cycle";"Active"
"860";"10.1111/fwb13130";749;"Amphibian-mediated nutrient fluxes accros aquatic-terrestrial boundaries of temporary wetlands";"Temperate";"Lake";"Forest";"Fresh. to terr.";"Amphib.";"Vertebrates";0.055409;"gP.m-2.y-1";"Life-cycle";"Active"
"861";"10.1139/f97-034";751;"Terrestrial invertebrates as salmonid prey and nitrogen sources in streams: contrasting old-growth and young-growth riparian forests in southeastern Alaska, U.S.A";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";10.23;"gDW.m-2.y-1";"Fall/wind";"Passive"
"862";"10.1139/f97-034";751;"Terrestrial invertebrates as salmonid prey and nitrogen sources in streams: contrasting old-growth and young-growth riparian forests in southeastern Alaska, U.S.A";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";796.39;"gDW.m-2.y-1";"Fall/wind";"Passive"
"863";"10.1139/f97-034";751;"Terrestrial invertebrates as salmonid prey and nitrogen sources in streams: contrasting old-growth and young-growth riparian forests in southeastern Alaska, U.S.A";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";5.07408;"gC.m-2.y-1";"Fall/wind";"Passive"
"864";"10.1139/f97-034";751;"Terrestrial invertebrates as salmonid prey and nitrogen sources in streams: contrasting old-growth and young-growth riparian forests in southeastern Alaska, U.S.A";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";0.93;"gN.m-2.y-1";"Fall/wind";"Passive"
"865";"10.1139/f97-034";751;"Terrestrial invertebrates as salmonid prey and nitrogen sources in streams: contrasting old-growth and young-growth riparian forests in southeastern Alaska, U.S.A";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";238.917;"gC.m-2.y-1";"Fall/wind";"Passive"
"866";"10.1139/f97-034";751;"Terrestrial invertebrates as salmonid prey and nitrogen sources in streams: contrasting old-growth and young-growth riparian forests in southeastern Alaska, U.S.A";"Boreal";"Forest";"Stream";"Terr. to fresh.";"Terr. inverteb.";"Invertebrates";21.855;"gN.m-2.y-1";"Fall/wind";"Passive"
"867";"10.2307/1467430";753;"Seasonal and storm dynamics of the hyporheic zone of a 4th-order mountain stream. II: Nitrogen cycling";"Temperate";"Forest";"Stream";"Terr. to fresh.";"DOC";"POC-DOC";1.9;"gN.m-2.y-1";"Fall/wind";"Passive"
"868";"10.1111/fwb.12642";436;"Shifts in reciprocal river-riparian arthropod fluxes along an urban-rural landscape gradient";"Temperate";"Stream";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.3077;"gDW.m-2.y-1";"Life-cycle";"Active"
"869";"10.1111/fwb.12642";436;"Shifts in reciprocal river-riparian arthropod fluxes along an urban-rural landscape gradient";"Temperate";"Stream";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.33485;"gDW.m-2.y-1";"Life-cycle";"Active"
"870";"10.1111/fwb.12642";436;"Shifts in reciprocal river-riparian arthropod fluxes along an urban-rural landscape gradient";"Temperate";"Stream";"Grassland";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.1267;"gDW.m-2.y-1";"Life-cycle";"Active"
"871";"10.1111/fwb.12642";436;"Shifts in reciprocal river-riparian arthropod fluxes along an urban-rural landscape gradient";"Temperate";"Stream";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.4344;"gDW.m-2.y-1";"Life-cycle";"Active"
"872";"10.1111/fwb.12642";436;"Shifts in reciprocal river-riparian arthropod fluxes along an urban-rural landscape gradient";"Temperate";"Stream";"Forest";"Fresh. to terr.";"Aqu. insects";"Invertebrates";1.13125;"gDW.m-2.y-1";"Life-cycle";"Active"
"873";"10.1111/fwb.12642";436;"Shifts in reciprocal river-riparian arthropod fluxes along an urban-rural landscape gradient";"Temperate";"Stream";"Grassland";"Fresh. to terr.";"Aqu. insects";"Invertebrates";0.57015;"gDW.m-2.y-1";"Life-cycle";"Active"
"874";"10.1111/fwb.12642";436;"Shifts in reciprocal river-riparian arthropod fluxes along an urban-rural landscape gradient";"Temperate";"Stream";"Grassland";"Fresh. to terr.";"Aqu. insects";"Invertebrates";1.9186;"gDW.m-2.y-1";"Life-cycle";"Active"
